"fecha","folio","nombre","cantidad","costo","descuento","impuestos","total","surtidos","clave","nombre_comercial"
2024-04-09,56,PLACA 1 VENTANA. MODE.QZ4803M1BN BLANCO MERIDA. LINEA QUINZIÑO. MCA BITICINO,18.0000,53.2100,0.0000,153.2400,1111.0200,18.00,PROV1035,EL NIPLITO DEL SURESTE S.A. DE C.V.  
2024-04-09,56,"TOMACORRIENTE DÚPLEX MODELO LIVINGLIGHT MARCA BTICINOO L4188,",1.0000,435.9900,0.0000,69.7600,505.7500,1.00,PROV1035,EL NIPLITO DEL SURESTE S.A. DE C.V.  
2024-04-11,65,HIDROLIMPIADORA K2 POWER CONTROL HOME,1.0000,3378.4500,0.0000,540.5520,3919.0020,1.00,PROV1038,DISTRIBUIDORA DE EQUIPOS K-M
2024-04-10,59,FLETE CAMION 14M3,1.0000,2280.0000,0.0000,364.8000,2644.8000,1.00,"562949960976385",CELESTINO CASTRO VILLEGAS (DON ALBERTO)
2024-04-10,59,SERVICIO DE VACIO,14.0000,320.0000,0.0000,716.8000,5196.8000,14.00,"562949960976385",CELESTINO CASTRO VILLEGAS (DON ALBERTO)
2024-04-10,58,INTERRUPTORES TERMOMAGNÉTICOS 1 X20,1.0000,175.4439,0.0000,28.0710,203.5149,1.00,"562949960850953",COCOPESA DE LA RIVIERA SA DE CV
2024-04-10,58,INTERRUPTORES TERMOMAGNÉTICOS 1 X10,2.0000,175.4439,0.0000,56.1420,407.0298,2.00,"562949960850953",COCOPESA DE LA RIVIERA SA DE CV
2024-04-10,58,INTERRUPTORES TERMOMANÉGTICA 1 X 30,1.0000,175.4439,0.0000,28.0710,203.5149,1.00,"562949960850953",COCOPESA DE LA RIVIERA SA DE CV
2024-04-10,58,INTERRUPTORES TERMOMAGNÉTICOS 2 X20,1.0000,589.1974,0.0000,94.2716,683.4690,1.00,"562949960850953",COCOPESA DE LA RIVIERA SA DE CV
2024-04-10,58,INTERRUPTORES TERMOMAGNÉTICOS 2 X50,1.0000,589.1974,0.0000,94.2716,683.4690,1.00,"562949960850953",COCOPESA DE LA RIVIERA SA DE CV
2024-04-09,54,"FOCO MR16 LUZ CÁLIDA (PARA EC03, EC04 Y E01)",10.0000,511.6500,0.0000,818.6400,5935.1400,10.00,"562949961686878",LUMYVENT JC (JULIA CABRERA GOMEZ)
2024-04-09,54,FOCO GU-10 LUZ CALIDA 5.5W_65,18.0000,39.0000,0.0000,112.3200,814.3200,18.00,"562949961686878",LUMYVENT JC (JULIA CABRERA GOMEZ)
2024-04-09,54,LÁMPARA EP01 CUENCA MODELO H-615/ MARCA TECNOLITE CONSIDERAR FOCO MOD. 15DAR111LED65V24,4.0000,447.5300,0.0000,286.4200,2076.5400,4.00,"562949961686878",LUMYVENT JC (JULIA CABRERA GOMEZ)
2024-04-09,54,FOCO MOD. 15DAR111LED65V24,4.0000,378.2700,0.0000,242.0900,1755.1700,4.00,"562949961686878",LUMYVENT JC (JULIA CABRERA GOMEZ)
2024-04-09,54,LÁMPARA EC01 REGULUS MODELO 7YDLED155MV30N MARCA TECNOLITE LUZ CÁLIDA,24.0000,66.5000,0.0000,255.3600,1851.3600,24.00,"562949961686878",LUMYVENT JC (JULIA CABRERA GOMEZ)
2024-04-10,63,"COPLE CPVC 1/2""",15.0000,0.6700,0.0000,1.6080,11.6580,15.00,"562949960680730",Grupo BOXITO SA de CV
2024-04-10,63,"CODO A 90° 1/2 CPVC""",2.0000,0.6500,0.0000,0.2080,1.5080,2.00,"562949960680730",Grupo BOXITO SA de CV
2024-04-10,63,"TEE 1/2 CPVC """,2.0000,1.1300,0.0000,0.3616,2.6216,2.00,"562949960680730",Grupo BOXITO SA de CV
2024-04-10,63,PEGAMENTO PARA CPVC HIDRÁULICO SECADO RAPIDO BOTE 750 Ml,2.0000,142.4800,0.0000,45.5936,330.5536,2.00,"562949960680730",Grupo BOXITO SA de CV
2024-04-10,63,"TUBERIA CPVC 1/2""",42.7000,7.0200,0.0000,47.1744,342.0144,42.70,"562949960680730",Grupo BOXITO SA de CV
2024-04-12,67,BOMBA PLUMA,15.0000,280.0000,0.0000,672.0000,4872.0000,0.00,"562949961089521",CONCRETOS FORTEX SA DE CV
2024-04-12,69,"CODO 3/4"" X 90 CPVC",5.0000,41.0000,0.0000,32.8000,237.8000,0.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-04-12,69,"COPLE CPVC 3/4""",3.0000,2.0000,0.0000,0.9600,6.9600,0.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-04-12,69,TUERCA UNION 1 1/2 PULGADA CEDULA 40,1.0000,75.0000,0.0000,12.0000,87.0000,0.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-04-12,69,"REDUCCION  3/4 - 1/2"" CPVC",1.0000,2.2500,0.0000,0.3600,2.6100,0.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-04-12,69,VALVULA ESFERA ROSCADA LATÓN 3/4,1.0000,140.0000,0.0000,22.4000,162.4000,0.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-04-12,69,"CONECTORES MACHO 3/4"" CON INSERTO METÁLICO CPVC",2.0000,41.0000,0.0000,13.1200,95.1200,0.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-04-12,70,"CODO 3/4"" X 90 CPVC",5.0000,4.0000,0.0000,3.2000,23.2000,0.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-04-12,70,"COPLE CPVC 3/4""",3.0000,2.0000,0.0000,0.9600,6.9600,0.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-04-12,70,TUERCA UNION 1 1/2 PULGADA CEDULA 40,1.0000,75.0000,0.0000,12.0000,87.0000,0.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-04-12,70,"REDUCCION  3/4 - 1/2"" CPVC",1.0000,2.2500,0.0000,0.3600,2.6100,0.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-04-12,70,VALVULA ESFERA ROSCADA LATÓN 3/4,1.0000,140.0000,0.0000,22.4000,162.4000,0.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-04-12,70,"CONECTORES MACHO 3/4"" CON INSERTO METÁLICO CPVC",2.0000,41.0000,0.0000,13.1200,95.1200,0.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-06-21,462,FOCO GU10L-LED/001/30 6 W 3000K  36°,23.0000,44.1000,0.0000,162.2880,1176.5880,0.00,"562949961686878",LUMYVENT JC (JULIA CABRERA GOMEZ)
2024-04-12,72,ADHESIVO PORCELANICO GRIS DE 20K,20.0000,206.9000,0.0000,662.0800,4800.0800,0.00,"562949961739400",DISTRIBUIDORA DE CERAMICA CANCUN S.A. DE C.V
2024-04-12,73,INTERRUPTORES TERMOMANÉGTICA 2 X 30,1.0000,607.4200,0.0000,97.1872,704.6072,0.00,"562949960850953",COCOPESA DE LA RIVIERA SA DE CV
2024-04-12,73,INTERRUPTORES TERMOMAGNÉTICOS 1 X15,3.0000,180.8700,0.0000,86.8176,629.4276,0.00,"562949960850953",COCOPESA DE LA RIVIERA SA DE CV
2024-04-12,73,INTERRUPTORES TERMOMAGNÉTICOS 2 X20,2.0000,607.4200,0.0000,194.3744,1409.2144,0.00,"562949960850953",COCOPESA DE LA RIVIERA SA DE CV
2024-04-12,73,INTERRUPTORES TERMOMAGNÉTICOS 2 X10,5.0000,607.4200,0.0000,485.9360,3523.0360,0.00,"562949960850953",COCOPESA DE LA RIVIERA SA DE CV
2024-04-12,73,INTERRUPTORES TERMOMAGNÉTICOS 1 X10,2.0000,180.8700,0.0000,57.8784,419.6184,0.00,"562949960850953",COCOPESA DE LA RIVIERA SA DE CV
2024-04-12,74,INTERRUPTORES TERMOMANÉGTICA 2 X 30,1.0000,589.1974,0.0000,94.2716,683.4690,0.00,"562949960850953",COCOPESA DE LA RIVIERA SA DE CV
2024-04-12,75,INTERRUPTORES TERMOMAGNÉTICOS 1 X15,3.0000,180.8700,3.0000,86.8176,626.4276,0.00,"562949960850953",COCOPESA DE LA RIVIERA SA DE CV
2024-04-12,76,INTERRUPTORES TERMOMANÉGTICA 2 X 30,1.0000,607.4200,18.2226,97.1872,686.3846,0.00,"562949960850953",COCOPESA DE LA RIVIERA SA DE CV
2024-04-12,77,INTERRUPTORES TERMOMANÉGTICA 2 X 30,1.0000,589.1974,0.0000,94.2716,683.4690,0.00,"562949960850953",COCOPESA DE LA RIVIERA SA DE CV
2024-04-12,77,INTERRUPTORES TERMOMAGNÉTICOS 1 X15,3.0000,175.4439,0.0000,84.2131,610.5448,0.00,"562949960850953",COCOPESA DE LA RIVIERA SA DE CV
2024-04-12,77,INTERRUPTORES TERMOMAGNÉTICOS 2 X20,2.0000,589.1974,0.0000,188.5432,1366.9380,0.00,"562949960850953",COCOPESA DE LA RIVIERA SA DE CV
2024-04-12,77,INTERRUPTORES TERMOMAGNÉTICOS 2 X10,5.0000,589.1974,0.0000,471.3579,3417.3449,0.00,"562949960850953",COCOPESA DE LA RIVIERA SA DE CV
2024-04-12,77,INTERRUPTORES TERMOMAGNÉTICOS 1 X10,2.0000,175.4439,0.0000,56.1420,407.0298,0.00,"562949960850953",COCOPESA DE LA RIVIERA SA DE CV
2024-04-15,78,"DECK MADERA EXTERIOR PREMIUM, WPC COLOR IPE*DOBLE VISTA (.14X2.20MTS)",37.8800,955.8639,0.0000,5793.9117,42005.8597,0.00,"562949962228254",MADERA Y EXTERIORES DE JARDIN
2024-04-15,79,"DECK MADERA EXTERIOR PREMIUM, WPC COLOR IPE*DOBLE VISTA (.14X2.20MTS)",37.8800,955.9648,0.0000,5793.9115,42005.8581,0.00,"562949962228254",MADERA Y EXTERIORES DE JARDIN
2024-04-15,80,"DECK MADERA EXTERIOR PREMIUM, WPC COLOR IPE*DOBLE VISTA (.14X2.20MTS)",31.1000,957.4424,0.0000,4764.2334,34540.6920,0.00,"562949962228254",MADERA Y EXTERIORES DE JARDIN
2024-04-15,81,"DECK MADERA EXTERIOR PREMIUM, WPC COLOR IPE*DOBLE VISTA (.14X2.20MTS)",33.2600,960.1085,0.0000,5109.3135,37042.5222,0.00,"562949962228254",MADERA Y EXTERIORES DE JARDIN
2024-04-15,82,"DECK MADERA EXTERIOR PREMIUM, WPC COLOR IPE*DOBLE VISTA (.14X2.20MTS)",44.0400,949.5217,0.0000,6690.7097,48507.6454,0.00,"562949962228254",MADERA Y EXTERIORES DE JARDIN
2024-04-15,85,LÁMPARA EP01 CUENCA MODELO H-615/ MARCA TECNOLITE CONSIDERAR FOCO MOD. 15DAR111LED65V24,1.0000,385.3200,0.0000,61.6512,446.9712,0.00,PROV1039,FERNANDO CORTEZ JIMENEZ (PIACON)
2024-04-15,85,FOCO MOD. 15DAR111LED65V24,1.0000,384.5100,0.0000,61.5216,446.0316,0.00,PROV1039,FERNANDO CORTEZ JIMENEZ (PIACON)
2024-04-15,85,LÁMPARA SM02 FURUD MODELO 27HLED1162V30G LUZ CALIDA MARCA TECNOLITE,2.0000,1337.1100,0.0000,427.8752,3102.0952,0.00,PROV1039,FERNANDO CORTEZ JIMENEZ (PIACON)
2024-06-21,462,LÁMPARA EC01 REGULUS MODELO 7YDLED155MV30N MARCA TECNOLITE LUZ CÁLIDA,54.0000,58.1400,0.0000,502.3296,3641.8896,0.00,"562949961686878",LUMYVENT JC (JULIA CABRERA GOMEZ)
2024-06-21,462,LÁMPARA EP01 CUENCA MODELO H-615/ MARCA TECNOLITE CONSIDERAR FOCO MOD. 15DAR111LED65V24,9.0000,400.1400,0.0000,576.2016,4177.4616,0.00,"562949961686878",LUMYVENT JC (JULIA CABRERA GOMEZ)
2024-06-21,462,LÁMPARA EC04 ADRIA I  MODELO 10YD101MVS MARCA TECNOLITE LUZ CALIDA,5.0000,168.2500,0.0000,134.6000,975.8500,0.00,"562949961686878",LUMYVENT JC (JULIA CABRERA GOMEZ)
2024-06-21,462,FOCO MOD. 15DAR111LED65V24,9.0000,420.4500,0.0000,605.4480,4389.4980,0.00,"562949961686878",LUMYVENT JC (JULIA CABRERA GOMEZ)
2024-06-21,462,LÁMPARA SM02 FURUD MODELO 27HLED1162V30G LUZ CALIDA MARCA TECNOLITE,5.0000,1388.5200,0.0000,1110.8160,8053.4160,0.00,"562949961686878",LUMYVENT JC (JULIA CABRERA GOMEZ)
2024-06-21,462,LÁMPARA E01 BILBAO IV HFV-750/N MARCA TECNOLITE,23.0000,329.8500,0.0000,1213.8480,8800.3980,0.00,"562949961686878",LUMYVENT JC (JULIA CABRERA GOMEZ)
2024-06-21,462,LÁMPARA SC01 ANKAA II MODELO 12PTLLEDR30MVB MARCA TECNOLITE LUZ CALIDA,2.0000,141.6500,0.0000,45.3280,328.6280,0.00,"562949961686878",LUMYVENT JC (JULIA CABRERA GOMEZ)
2024-06-21,462,"FOCO MR16 LUZ CÁLIDA (PARA EC03, EC04 Y E01)",5.0000,45.2000,0.0000,36.1600,262.1600,0.00,"562949961686878",LUMYVENT JC (JULIA CABRERA GOMEZ)
2024-08-21,750,"YEE DE 6"" PAD NEGRO",1.0000,498.0000,0.0000,0.0000,498.0000,0.00,PROV1082,MERCADO LIBRE
2024-04-15,88,LIMPIADOR DE TUBERIA,1.0000,122.0000,0.0000,19.5200,141.5200,1.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-04-15,84,"VALVULA DE LLENADO PARA CISTERNA DE 3/4"" CON REDUCCIÓN DE 1/2""",1.0000,150.0000,0.0000,24.0000,174.0000,1.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-04-15,84,"TUERCA UNIÓN 1"" CPVC ",2.0000,25.0000,0.0000,8.0000,58.0000,2.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-04-15,84,CABLE DE USO RUDO 3X12,3.0000,41.0000,0.0000,19.6800,142.6800,3.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-04-15,84,"VALVULA CHECK TIPO COLUMPIO DE 1"" ",1.0000,210.0000,0.0000,33.6000,243.6000,1.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-04-15,84,"CONECTOR MACHO DE 1"" CON INSERTO METÁLICO CPVC",2.0000,82.0000,0.0000,26.2400,190.2400,2.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-04-15,84,"CODO A 90° 1 CPVC""",6.0000,7.0000,0.0000,6.7200,48.7200,6.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-04-15,84,"COPLE CPVC 1 """,4.0000,5.0000,0.0000,3.2000,23.2000,4.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-04-15,84,"CODO A 45° 1"" CPVC",5.0000,6.0000,0.0000,4.8000,34.8000,5.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-04-15,87,PAQUETE ACCESORIOS DE BAÑO,3.0000,1119.4000,0.0000,537.3120,3895.5120,3.00,"562949962094252",HOME DEPOT MEXICO S DE RL DE CV
2024-04-12,68,CEMENTO BULTO DE 50KG,41.0000,214.0000,0.0000,1403.8400,10177.8400,41.00,"562949960662861",MATERIALES  SUMACASA
2024-04-15,83,BOMBA DE LAPIZ-MODELO SUM4ME100F-F MCA EVANS,1.0000,2656.8000,0.0000,425.0880,3081.8880,1.00,"562949962203361","EVANS R&R, SA DE CV"
2024-06-21,462,LÁMPARA EC02 NOVA II MODELO 06-3110 12W ASTRO LED LIGHTING WW 3000K LUZ CALIDA,3.0000,260.6000,0.0000,125.0880,906.8880,0.00,"562949961686878",LUMYVENT JC (JULIA CABRERA GOMEZ)
2024-06-21,462,LÁMPARA EP02 BARATI MODELO H-645_2W_S MARCA TECNOLITE,39.0000,499.3200,0.0000,3115.7568,22589.2368,0.00,"562949961686878",LUMYVENT JC (JULIA CABRERA GOMEZ)
2024-06-13,437,"PIJA ACERO INOXIDABLE 8 X 2 1/2""",1000.0000,1.5491,0.0000,247.8624,1797.0024,1000.00,PROV1085,VYJ TORNILLOS Y HERRAMIENTAS INDUSTRIALES SA DE CV
2024-06-13,437,"PIJA  AUTOPERFORANTE 1 X 1/4"" BOLSAS C/100",22.0000,268.1897,0.0000,944.0277,6844.2011,22.00,PROV1085,VYJ TORNILLOS Y HERRAMIENTAS INDUSTRIALES SA DE CV
2024-06-13,437,"TAQUETE 1 X 1/4"" BOLSAS C/100",19.0000,45.5172,0.0000,138.3723,1003.1991,19.00,PROV1085,VYJ TORNILLOS Y HERRAMIENTAS INDUSTRIALES SA DE CV
2024-06-13,437,"ESCUADRA ESQUINERA 2X2""",154.0000,5.4897,0.0000,135.2650,980.6711,154.00,PROV1085,VYJ TORNILLOS Y HERRAMIENTAS INDUSTRIALES SA DE CV
2024-07-01,505,"ANGULO L 3 X 3 X 2"" NEGRO",39.0000,243.5000,0.0000,1519.4400,11015.9400,0.00,PROV1106,GRUPO TODO INOXIDABLE SA DE CV
2024-07-04,522,FLETE DE ELETRODOMESTICOS,1.0000,10344.8275,0.0000,1655.1724,11999.9999,0.00,"562949961715444",COMERCIALIZADORA FAEMA SA DE CV
2024-07-08,533,"COPLE DE 2"" PVC SANITARIA",20.0000,2.0000,0.0000,6.4000,46.4000,0.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-07-08,533,"CODO A 90° 2 SANITARIA""",15.0000,4.0000,0.0000,9.6000,69.6000,0.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-07-08,533,"DISCO DIAMANTE DE RIN CONTINUO 4""",5.0000,176.0000,0.0000,140.8000,1020.8000,0.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-07-08,533,"CODO A 45° 1"" CPVC",20.0000,5.5000,0.0000,17.6000,127.6000,0.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-07-08,533,LIJA 220,20.0000,7.5000,0.0000,24.0000,174.0000,0.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-07-08,533,"CODO A 45° 3 SANITARIA""",15.0000,6.5000,0.0000,15.6000,113.1000,0.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-04-15,92,"DECK MADERA EXTERIOR PREMIUM, WPC COLOR IPE*DOBLE VISTA (.14X2.20MTS)",37.8800,955.9648,0.0000,5793.9115,42005.8581,0.00,"562949962228254",MADERA Y EXTERIORES DE JARDIN
2024-04-17,99,"VALVULA TUERCA UNIÓN 1-1/2"" PVC CED 40",4.0000,336.2080,0.0000,215.1731,1560.0051,0.00,"562949962363306",AQUAPISCINA Y SERVICIOS SA DE CV
2024-04-17,102,ARENA,14.0000,460.0000,0.0000,1030.4000,7470.4000,0.00,"562949960976385",CELESTINO CASTRO VILLEGAS (DON ALBERTO)
2024-04-17,102,FLETE CAMION 14M3,1.0000,2637.9100,0.0000,422.0656,3059.9756,0.00,"562949960976385",CELESTINO CASTRO VILLEGAS (DON ALBERTO)
2024-04-04,17,MOTOBOMBA AQUPAK 1.5HP MOD. SILVER DE 115V,1.0000,2793.9600,0.0000,447.0300,3240.9900,1.00,"562949962363306",AQUAPISCINA Y SERVICIOS SA DE CV
2024-04-15,90,"TUERCA UNIÓN 3/4"" COBRE",1.0000,68.9100,0.0000,11.0256,79.9356,1.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-04-15,91,"CONECTOR MACHO DE 1"" CON INSERTO METÁLICO CPVC",3.0000,82.0000,0.0000,39.3600,285.3600,3.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-04-15,91,"TUERCA UNIÓN 1"" CPVC ",3.0000,25.0000,0.0000,12.0000,87.0000,3.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-04-15,91,"VÁLVULA ESFERA 1"" CPVC",2.0000,60.0000,0.0000,19.2000,139.2000,2.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-04-15,91,"VALVULA CHECK TIPO COLUMPIO DE 1"" ",1.0000,210.0000,0.0000,33.6000,243.6000,1.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-04-15,91,"TUBERIA CPVC 1 """,6.0000,22.0000,0.0000,21.1200,153.1200,2.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-04-15,91,"REDUCCION 1 - 1/2"" CPVC",2.0000,4.9000,0.0000,1.5680,11.3680,2.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-04-15,91,"VALVULA ESFERA 1/2"" CPVC",2.0000,25.0000,0.0000,8.0000,58.0000,2.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-04-15,91,"TUBERIA CPVC 1/2""",3.0000,10.0000,0.0000,4.8000,34.8000,1.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-04-15,91,"NIPLE LATON 1/4""NPTM X 1/4""NPTM",2.0000,17.0000,0.0000,5.4400,39.4400,2.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-04-15,91,"COPLE CPVC 1 """,5.0000,5.0000,0.0000,4.0000,29.0000,5.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-04-15,91,CABLE DE USO RUDO 3X12,4.0000,41.0000,0.0000,26.2400,190.2400,4.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-04-16,96,"MASKING AZUL 2""",6.0000,140.0000,0.0000,134.4000,974.4000,6.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-04-16,95,CALENTADOR ELECTRICO CALOREX VATTIUM MODELO E-20 220V BLANCO,1.0000,6128.8400,0.0000,980.6144,7109.4544,1.00,"562949960680730",Grupo BOXITO SA de CV
2024-04-16,95,"VALVULA DE ALIVIO PARA CALENTADOR 3/4""",1.0000,250.0000,0.0000,40.0000,290.0000,1.00,"562949960680730",Grupo BOXITO SA de CV
2024-04-16,95,"NIPLE DE 3/4""X6"" GALVANIZADO",2.0000,13.8000,0.0000,4.4160,32.0160,2.00,"562949960680730",Grupo BOXITO SA de CV
2024-04-16,94,"BRIDA FLEXIBLE SANITARIO 4""",3.0000,163.0500,0.0000,78.2640,567.4140,3.00,"562949962094252",HOME DEPOT MEXICO S DE RL DE CV
2024-04-16,94,CEMENTO BLANCO UNIBLOCK 1.5KG,1.0000,34.6400,0.0000,5.5424,40.1824,1.00,"562949962094252",HOME DEPOT MEXICO S DE RL DE CV
2024-04-17,101,CONCRETO PREMEZCLADO f´c= 250kg/cm2,11.5000,2890.0000,0.0000,5317.6000,38552.6000,11.50,"562949961089521",CONCRETOS FORTEX SA DE CV
2024-04-16,94,CONECTOR FLEXIBLE DE 1/2 X 7/8 DE PULGADA X 35 CM PLATA MODELO AS-E35 MCA COFLEX,3.0000,43.3700,0.0000,20.8176,150.9276,3.00,"562949962094252",HOME DEPOT MEXICO S DE RL DE CV
2024-04-17,101,BOMBA PLUMA,15.0000,280.0000,0.0000,672.0000,4872.0000,15.00,"562949961089521",CONCRETOS FORTEX SA DE CV
2024-04-16,94,WC MODELO NEMESIS MCA. CASTEL,3.0000,2068.1000,0.0000,992.6880,7196.9880,3.00,"562949962094252",HOME DEPOT MEXICO S DE RL DE CV
2024-04-17,100,VALVULA CHECK 1 1/2 pulg CED 40 PVC,1.0000,273.9200,0.0000,43.8272,317.7472,1.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-04-17,100,"TUBERIA PVC 1 1/2 CEDULA 40""",3.0000,30.0000,0.0000,14.4000,104.4000,3.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-04-17,100,"VALVULA TUERCA UNIÓN 1-1/2"" PVC CED 40",4.0000,340.0000,0.0000,217.6000,1577.6000,4.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-04-17,100,VALVULA ESFERA ROSCADA LATÓN 3/4,1.0000,140.0000,0.0000,22.4000,162.4000,1.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-04-17,100,"CODO A 90° 1 1/2 CEDULA 40""",16.0000,13.0000,0.0000,33.2800,241.2800,16.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-04-17,100,"REDUCCION  3/4 - 1/2"" CPVC",1.0000,3.5000,0.0000,0.5600,4.0600,1.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-04-17,100,"CONECTORES MACHO 3/4"" CON INSERTO METÁLICO CPVC",2.0000,41.0000,0.0000,13.1200,95.1200,2.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-04-17,100,"COPLE CPVC 3/4""",4.0000,2.0000,0.0000,1.2800,9.2800,4.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-04-17,100,"REDUCCIÓN 1-1/2"" a 3/4"" CPVC",1.0000,10.0500,0.0000,1.6080,11.6580,1.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-04-17,100,"CODO A 90° 3/4"" CPVC",5.0000,4.0000,0.0000,3.2000,23.2000,5.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-04-17,100,ADAPTADOR HEMBRA DE PVC 1/2 CED 40,1.0000,4.0000,0.0000,0.6400,4.6400,1.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-04-15,89,ESPEJO L-LED L-150 MCA. CASTEL,3.0000,2220.0000,0.0000,1065.6000,7725.6000,3.00,"562949962146212",ROSA MARIA RODRIGUEZ PETZ
2024-04-17,103,FLETE CAMION 14M3,1.0000,3060.0000,0.0000,489.6000,3549.6000,1.00,"562949960976385",CELESTINO CASTRO VILLEGAS (DON ALBERTO)
2024-04-17,103,ARENA,14.0000,460.0000,0.0000,1030.4000,7470.4000,14.00,"562949960976385",CELESTINO CASTRO VILLEGAS (DON ALBERTO)
2024-04-16,97,CENTRO DE LAVADO ELÉTRICO MODELO  MCL2040ESDG0 MABE,1.0000,23563.3275,0.0000,3770.1324,27333.4599,1.00,"562949962168470",CONTROLADORA MABE
2024-04-16,98,JUEGO DE CONEXIÓN PARA SECADORA 10.2 CM X 2.4 M PLATA DEFLECTO,1.0000,328.6400,0.0000,52.5824,381.2224,1.00,"562949962094252",HOME DEPOT MEXICO S DE RL DE CV
2024-04-08,52,MOTOBOMBA AQUPAK 1.5HP MOD. SILVER DE 115V,1.0000,2793.9600,0.0000,447.0300,3240.9900,1.00,"562949962363306",AQUAPISCINA Y SERVICIOS SA DE CV
2024-04-09,55,TRANSFORMADOR PARA ALBERCA WATTSDE 12,1.0000,965.5200,0.0000,154.4800,1120.0000,1.00,"562949962363306",AQUAPISCINA Y SERVICIOS SA DE CV
2024-04-09,55,LAMPARA-REFLECTOR DE LED DE SOBREPONER DE 12 VOLTS DE 6 WATTS MCA HX SIMILAR A MCA VEICO MOD 911489,1.0000,2155.1800,0.0000,344.8300,2500.0100,1.00,"562949962363306",AQUAPISCINA Y SERVICIOS SA DE CV
2024-04-05,23,CALIBRE 10 COLOR BLANCO,100.0000,11.3800,0.0000,182.0800,1320.0800,100.00,"562949960680730",Grupo BOXITO SA de CV
2024-04-05,23,CALIBRE 12 COLOR VERDE,50.0000,7.2000,0.0000,57.6000,417.6000,50.00,"562949960680730",Grupo BOXITO SA de CV
2024-04-05,23,CALIBRE 12 COLOR BLANCO,150.0000,7.2000,0.0000,172.8000,1252.8000,150.00,"562949960680730",Grupo BOXITO SA de CV
